ids,caption,attack,shot_type,dataset
ILSVRC2012_val_00026082.JPEG,three flamingos standing in the water drinking water,0,0,ImageNet
ILSVRC2012_val_00006696.JPEG,a pink flamingo standing in a body of water,0,0,ImageNet
ILSVRC2012_val_00024551.JPEG,a group of flamingos with their beaks,0,0,ImageNet
ILSVRC2012_val_00035026.JPEG,a white bird standing in the water,0,0,ImageNet
ILSVRC2012_val_00020875.JPEG,a white egret standing on a beach near the water,0,0,ImageNet
ILSVRC2012_val_00031170.JPEG,a bird flying over a body of water,0,0,ImageNet
ILSVRC2012_val_00026861.JPEG,a white bird is flying in the sky,0,0,ImageNet
ILSVRC2012_val_00009866.JPEG,a bird is sitting in the grass,0,0,ImageNet
ILSVRC2012_val_00001046.JPEG,a large bird walking in the water,0,0,ImageNet
ILSVRC2012_val_00012375.JPEG,a giraffe is standing in the snow,0,0,ImageNet
ILSVRC2012_val_00000390.JPEG,a brown bird standing on a tree branch,0,0,ImageNet
ILSVRC2012_val_00003472.JPEG,a couple of birds standing in the water,0,0,ImageNet
ILSVRC2012_val_00046408.JPEG,a white bird standing in the dirt,0,0,ImageNet
ILSVRC2012_val_00018966.JPEG,a bird standing in the water on the beach,0,0,ImageNet
ILSVRC2012_val_00029323.JPEG,two geese flying in a blue sky,0,0,ImageNet
ILSVRC2012_val_00042156.JPEG,a bird that is standing in the grass,0,0,ImageNet
ILSVRC2012_val_00035085.JPEG,a blue bird is standing in the water,0,0,ImageNet
ILSVRC2012_val_00028065.JPEG,two birds are running in the water,0,0,ImageNet
ILSVRC2012_val_00048009.JPEG,a bird is standing in the water,0,0,ImageNet
ILSVRC2012_val_00031514.JPEG,a small bird standing in the water on the beach,0,0,ImageNet
ILSVRC2012_val_00043420.JPEG,a small bird is flying over the water,0,0,ImageNet
ILSVRC2012_val_00023199.JPEG,a small bird standing in the water,0,0,ImageNet
ILSVRC2012_val_00001521.JPEG,a bird perched on the roof of a building,0,0,ImageNet
ILSVRC2012_val_00017634.JPEG,three birds are standing in the water,0,0,ImageNet
ILSVRC2012_val_00026178.JPEG,a small bird walking in the water,0,0,ImageNet
ILSVRC2012_val_00041054.JPEG,a small bird walking in the water,0,0,ImageNet
ILSVRC2012_val_00031448.JPEG,three birds walking in the water on the beach,0,0,ImageNet
ILSVRC2012_val_00035700.JPEG,a whale is swimming in the water in the ocean,0,0,ImageNet
ILSVRC2012_val_00000016.JPEG,a close up of a large rock in the water,0,0,ImageNet
ILSVRC2012_val_00028770.JPEG,a large gray whale is swimming in the water,0,0,ImageNet
ILSVRC2012_val_00007399.JPEG,a whale is swimming in the water in the ocean,0,0,ImageNet
ILSVRC2012_val_00006253.JPEG,a crowd of people watching three killer whales,0,0,ImageNet
ILSVRC2012_val_00013283.JPEG,a dorsal fin of a whale swimming in the ocean,0,0,ImageNet
ILSVRC2012_val_00016628.JPEG,a dolphin jumping in the water in a pool,0,0,ImageNet
ILSVRC2012_val_00003275.JPEG,a poster of a killer whale in the ocean,0,0,ImageNet
ILSVRC2012_val_00016757.JPEG,a small black and white dog sitting in a cage,0,0,ImageNet
ILSVRC2012_val_00016688.JPEG,a small white and brown dog standing on a green table,0,0,ImageNet
ILSVRC2012_val_00011728.JPEG,two dogs laying next to each other on a couch,0,0,ImageNet
ILSVRC2012_val_00041000.JPEG,a white dog sleeping on a red couch,0,0,ImageNet
ILSVRC2012_val_00001164.JPEG,a brown and white dog sitting on a couch,0,0,ImageNet
ILSVRC2012_val_00014888.JPEG,a cat and a dog on a wooden deck,0,0,ImageNet
ILSVRC2012_val_00027937.JPEG,a brown and white dog sitting in front of a tree,0,0,ImageNet
ILSVRC2012_val_00027837.JPEG,a small brown and white dog laying on a rug,0,0,ImageNet
ILSVRC2012_val_00043077.JPEG,a dog sitting in the grass in a backyard,0,0,ImageNet
ILSVRC2012_val_00010385.JPEG,a brown dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00027669.JPEG,a large brown dog standing next to a person,0,0,ImageNet
ILSVRC2012_val_00019209.JPEG,a large brown dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00042531.JPEG,a brown and white dog standing next to a wooden fence,0,0,ImageNet
ILSVRC2012_val_00049604.JPEG,a brown and white dog sitting on a bed,0,0,ImageNet
ILSVRC2012_val_00020553.JPEG,a dog laying on the floor under a blanket,0,0,ImageNet
ILSVRC2012_val_00037353.JPEG,a black and brown dog laying down on the sidewalk,0,0,ImageNet
ILSVRC2012_val_00030757.JPEG,two dogs playing in a park with a person,0,0,ImageNet
ILSVRC2012_val_00032000.JPEG,two dogs standing next to each other in the grass,0,0,ImageNet
ILSVRC2012_val_00038423.JPEG,a black and white dog standing in a field,0,0,ImageNet
ILSVRC2012_val_00022179.JPEG,a dog running on the beach,0,0,ImageNet
ILSVRC2012_val_00008152.JPEG,a black and brown dog laying on a bed,0,0,ImageNet
ILSVRC2012_val_00043206.JPEG,two dogs laying next to each other on a bed,0,0,ImageNet
ILSVRC2012_val_00019636.JPEG,a black and brown dog standing next to a wooden door,0,0,ImageNet
ILSVRC2012_val_00033531.JPEG,a dog is sleeping on the ground,0,0,ImageNet
ILSVRC2012_val_00037331.JPEG,a dog laying down on the beach with its head on the ground,0,0,ImageNet
ILSVRC2012_val_00031823.JPEG,a dog laying in the dirt with a stick in its mouth,0,0,ImageNet
ILSVRC2012_val_00009220.JPEG,a dog laying on the floor under a table,0,0,ImageNet
ILSVRC2012_val_00014045.JPEG,a black and white dog on a leash on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00003671.JPEG,a dog laying on a bed in a cage,0,0,ImageNet
ILSVRC2012_val_00043610.JPEG,a brown and white dog sitting on the ground,0,0,ImageNet
ILSVRC2012_val_00034690.JPEG,a brown and white dog standing next to a wooden table,0,0,ImageNet
ILSVRC2012_val_00025914.JPEG,a brown and white dog on a leash,0,0,ImageNet
ILSVRC2012_val_00032231.JPEG,two white and black dogs standing on a deck,0,0,ImageNet
ILSVRC2012_val_00032423.JPEG,two women standing next to a tree with a white dog,0,0,ImageNet
ILSVRC2012_val_00048925.JPEG,a group of dogs are standing in the grass,0,0,ImageNet
ILSVRC2012_val_00036266.JPEG,a dog running in the grass with a piece of cotton,0,0,ImageNet
ILSVRC2012_val_00042240.JPEG,a brown and white dog sitting on a couch,0,0,ImageNet
ILSVRC2012_val_00042099.JPEG,a gray and white dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00046154.JPEG,a brown dog wearing a pink and white dress,0,0,ImageNet
ILSVRC2012_val_00002024.JPEG,a gray and white dog is sleeping on a person,0,0,ImageNet
ILSVRC2012_val_00009666.JPEG,a brown dog standing in a field,0,0,ImageNet
ILSVRC2012_val_00026109.JPEG,a brown dog sitting on the ground in the sun,0,0,ImageNet
ILSVRC2012_val_00045441.JPEG,a black and white dog standing in front of a white fence,0,0,ImageNet
ILSVRC2012_val_00008812.JPEG,a white dog standing on a brick wall,0,0,ImageNet
ILSVRC2012_val_00013361.JPEG,a woman standing next to a large gray dog on a leash,0,0,ImageNet
ILSVRC2012_val_00000405.JPEG,a gray dog standing on top of a hill,0,0,ImageNet
ILSVRC2012_val_00017645.JPEG,a grey and white dog looking at the camera,0,0,ImageNet
ILSVRC2012_val_00029876.JPEG,a black dog jumping in the air,0,0,ImageNet
ILSVRC2012_val_00047414.JPEG,a brown dog laying on top of a bed,0,0,ImageNet
ILSVRC2012_val_00015798.JPEG,two dogs walking on the beach near the water,0,0,ImageNet
ILSVRC2012_val_00001425.JPEG,a brown dog laying down on the floor,0,0,ImageNet
ILSVRC2012_val_00030591.JPEG,a brown dog looking up at the camera,0,0,ImageNet
ILSVRC2012_val_00009949.JPEG,a brown and white dog with a chain around its neck,0,0,ImageNet
ILSVRC2012_val_00037333.JPEG,a black dog sitting in the water in a river,0,0,ImageNet
ILSVRC2012_val_00049485.JPEG,a black dog standing on a leash in the grass,0,0,ImageNet
ILSVRC2012_val_00025951.JPEG,a black and white dog playing with a purple frisbee,0,0,ImageNet
ILSVRC2012_val_00033466.JPEG,a white dog standing in front of a building,0,0,ImageNet
ILSVRC2012_val_00001775.JPEG,a woman sitting on a bench with a white dog,0,0,ImageNet
ILSVRC2012_val_00003887.JPEG,a white dog on a leash standing on the grass,0,0,ImageNet
ILSVRC2012_val_00009636.JPEG,a white dog wearing a pink shirt on its back,0,0,ImageNet
ILSVRC2012_val_00028160.JPEG,a black dog is standing in the water,0,0,ImageNet
ILSVRC2012_val_00012635.JPEG,a black dog wearing a blue sweater on a leash,0,0,ImageNet
ILSVRC2012_val_00001929.JPEG,a black dog looking at the camera in a kitchen,0,0,ImageNet
ILSVRC2012_val_00020700.JPEG,a black teddy bear sitting on a bed,0,0,ImageNet
ILSVRC2012_val_00048613.JPEG,a dog sitting on the sidewalk with its mouth open,0,0,ImageNet
ILSVRC2012_val_00047711.JPEG,a small brown dog laying on its back on the floor,0,0,ImageNet
ILSVRC2012_val_00024875.JPEG,a dog with its tongue hanging out of its mouth,0,0,ImageNet
ILSVRC2012_val_00023340.JPEG,two brown dogs playing with each other in the snow,0,0,ImageNet
ILSVRC2012_val_00020681.JPEG,a small dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00022061.JPEG,a small dog sitting in a dog bed,0,0,ImageNet
ILSVRC2012_val_00013370.JPEG,a small brown puppy sitting on a rock,0,0,ImageNet
ILSVRC2012_val_00043451.JPEG,a small white dog sitting on a boat,0,0,ImageNet
ILSVRC2012_val_00031096.JPEG,a black dog standing on some rocks,0,0,ImageNet
ILSVRC2012_val_00036454.JPEG,a dog sitting on a rug with a toy,0,0,ImageNet
ILSVRC2012_val_00015434.JPEG,a small dog standing in front of a door,0,0,ImageNet
ILSVRC2012_val_00026286.JPEG,a dog chasing a bear in the water,0,0,ImageNet
ILSVRC2012_val_00019083.JPEG,a dog playing with a stuffed animal on the floor,0,0,ImageNet
ILSVRC2012_val_00030394.JPEG,a small dog sitting on the floor with a toy,0,0,ImageNet
ILSVRC2012_val_00011680.JPEG,a small dog laying on a couch,0,0,ImageNet
ILSVRC2012_val_00015531.JPEG,a small dog is standing in the grass,0,0,ImageNet
ILSVRC2012_val_00036131.JPEG,a white dog is sitting next to a tag,0,0,ImageNet
ILSVRC2012_val_00027512.JPEG,a small white dog looking up at the camera,0,0,ImageNet
ILSVRC2012_val_00046762.JPEG,a small white dog standing on the ground,0,0,ImageNet
ILSVRC2012_val_00030746.JPEG,a small white dog sitting on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00015136.JPEG,a small dog wearing an orange jacket on the sidewalk,0,0,ImageNet
ILSVRC2012_val_00030402.JPEG,a small gray and white dog sitting under a table,0,0,ImageNet
ILSVRC2012_val_00034951.JPEG,a black and white dog sitting on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00032277.JPEG,a small brown and white dog sitting in the grass,0,0,ImageNet
ILSVRC2012_val_00025055.JPEG,a small brown and white dog with its mouth open,0,0,ImageNet
ILSVRC2012_val_00024345.JPEG,a dog is sleeping in the snow,0,0,ImageNet
ILSVRC2012_val_00011258.JPEG,a close up of a dog with long hair,0,0,ImageNet
ILSVRC2012_val_00011895.JPEG,a brown and white dog sitting on a leash,0,0,ImageNet
ILSVRC2012_val_00026691.JPEG,a dog dressed up as santa claus standing on a leash,0,0,ImageNet
ILSVRC2012_val_00032582.JPEG,two small puppies sleeping on top of each other,0,0,ImageNet
ILSVRC2012_val_00003791.JPEG,two small dogs playing in the grass,0,0,ImageNet
ILSVRC2012_val_00029834.JPEG,a dog sleeping on a chair in a living room,0,0,ImageNet
ILSVRC2012_val_00020651.JPEG,two white dogs playing with balls in the leaves,0,0,ImageNet
ILSVRC2012_val_00018703.JPEG,a white dog laying on the floor with a cone on its head,0,0,ImageNet
ILSVRC2012_val_00028945.JPEG,a small white dog on a leash on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00035944.JPEG,a small white dog wearing a red plaid shirt,0,0,ImageNet
ILSVRC2012_val_00001191.JPEG,a woman holding a brown puppy in her hand,0,0,ImageNet
ILSVRC2012_val_00039993.JPEG,a dog is sitting in the grass,0,0,ImageNet
ILSVRC2012_val_00031917.JPEG,a person petting a dog with its tongue out,0,0,ImageNet
ILSVRC2012_val_00012100.JPEG,a group of dogs looking through a chain link fence,0,0,ImageNet
ILSVRC2012_val_00049959.JPEG,a white dog sitting on the floor in a kitchen,0,0,ImageNet
ILSVRC2012_val_00025991.JPEG,a brown dog sitting on the floor next to a wall,0,0,ImageNet
ILSVRC2012_val_00027534.JPEG,two dogs standing next to each other on a brick floor,0,0,ImageNet
ILSVRC2012_val_00044639.JPEG,a close up of a black dog laying down,0,0,ImageNet
ILSVRC2012_val_00009453.JPEG,a brown dog sitting in front of a fireplace,0,0,ImageNet
ILSVRC2012_val_00048834.JPEG,two dogs standing next to each other in the dirt,0,0,ImageNet
ILSVRC2012_val_00006137.JPEG,a brown and white dog running on a dirt field,0,0,ImageNet
ILSVRC2012_val_00008928.JPEG,a dalmatian dog standing on a log in a forest,0,0,ImageNet
ILSVRC2012_val_00008349.JPEG,a painting of a brown and white dog,0,0,ImageNet
ILSVRC2012_val_00049250.JPEG,a black and white dog is standing in the street,0,0,ImageNet
ILSVRC2012_val_00036817.JPEG,a black and white dog laying on a dog bed,0,0,ImageNet
ILSVRC2012_val_00049965.JPEG,actor poses with her dog on the green carpet,0,0,ImageNet
ILSVRC2012_val_00031882.JPEG,a brown dog looking up at the camera,0,0,ImageNet
ILSVRC2012_val_00003516.JPEG,a brown dog with its mouth open,0,0,ImageNet
ILSVRC2012_val_00023832.JPEG,a dog wearing a collar with its mouth open,0,0,ImageNet
ILSVRC2012_val_00045521.JPEG,a brown dog standing on a table with two people,0,0,ImageNet
ILSVRC2012_val_00032975.JPEG,a brown and white dog with its mouth open,0,0,ImageNet
ILSVRC2012_val_00008368.JPEG,a white dog is running through the woods,0,0,ImageNet
ILSVRC2012_val_00001223.JPEG,two dogs running in a field of tall grass,0,0,ImageNet
ILSVRC2012_val_00019919.JPEG,a white dog playing in the water,0,0,ImageNet
ILSVRC2012_val_00018596.JPEG,a brown dog is sitting on a couch,0,0,ImageNet
ILSVRC2012_val_00001663.JPEG,a black and white photo of a dog sitting on a couch,0,0,ImageNet
ILSVRC2012_val_00020250.JPEG,a black dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00003729.JPEG,a black and white dog sitting in a bowl,0,0,ImageNet
ILSVRC2012_val_00046199.JPEG,a black dog sitting in the grass,0,0,ImageNet
ILSVRC2012_val_00003026.JPEG,a black dog sitting on top of a porch,0,0,ImageNet
ILSVRC2012_val_00044277.JPEG,a black dog on a leash standing next to a tree,0,0,ImageNet
ILSVRC2012_val_00007235.JPEG,a black dog standing in front of a brick wall,0,0,ImageNet
ILSVRC2012_val_00041178.JPEG,a woman walking a black dog on a leash,0,0,ImageNet
ILSVRC2012_val_00038314.JPEG,a brown and white dog walking down a street,0,0,ImageNet
ILSVRC2012_val_00042690.JPEG,two dogs standing on the grass with a stick,0,0,ImageNet
ILSVRC2012_val_00048194.JPEG,a man is hugging a dog,0,0,ImageNet
ILSVRC2012_val_00011765.JPEG,a brown dog sitting in the grass,0,0,ImageNet
ILSVRC2012_val_00033644.JPEG,a brown dog running in the grass,0,0,ImageNet
ILSVRC2012_val_00000113.JPEG,a black and brown dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00006002.JPEG,a small black dog standing on a kitchen floor,0,0,ImageNet
ILSVRC2012_val_00019932.JPEG,a white dog walking in the grass,0,0,ImageNet
ILSVRC2012_val_00007246.JPEG,two dogs standing next to each other in a field,0,0,ImageNet
ILSVRC2012_val_00008939.JPEG,a dog laying in the leaves,0,0,ImageNet
ILSVRC2012_val_00029820.JPEG,a white dog with dreadlocks standing on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00020986.JPEG,three dogs are sitting in the leaves under a tree,0,0,ImageNet
ILSVRC2012_val_00017551.JPEG,a black and white dog with brown eyes,0,0,ImageNet
ILSVRC2012_val_00040450.JPEG,a black and white dog laying on the floor,0,0,ImageNet
ILSVRC2012_val_00031198.JPEG,a black and white dog holding a frisbee in its mouth,0,0,ImageNet
ILSVRC2012_val_00003834.JPEG,a black dog running through a field of tall grass,0,0,ImageNet
ILSVRC2012_val_00032033.JPEG,a black dog on a leash on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00016409.JPEG,a black dog sitting next to a wooden fence,0,0,ImageNet
ILSVRC2012_val_00041527.JPEG,a large gray dog standing on a leash,0,0,ImageNet
ILSVRC2012_val_00049175.JPEG,a dog is standing in the snow,0,0,ImageNet
ILSVRC2012_val_00005662.JPEG,a dog sitting in a puddle of water,0,0,ImageNet
ILSVRC2012_val_00031612.JPEG,a german shepherd dog laying on a bed,0,0,ImageNet
ILSVRC2012_val_00028009.JPEG,a person holding a dog on a leash,0,0,ImageNet
ILSVRC2012_val_00000594.JPEG,a black and white dog standing in front of a fence,0,0,ImageNet
ILSVRC2012_val_00039086.JPEG,a dog laying in the grass with a toy,0,0,ImageNet
ILSVRC2012_val_00045080.JPEG,a dog sitting in the snow in front of a mountain,0,0,ImageNet
ILSVRC2012_val_00018589.JPEG,a black and white dog laying on the floor,0,0,ImageNet
ILSVRC2012_val_00025617.JPEG,a black and brown dog standing on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00045734.JPEG,a brown and black dog standing on a sidewalk,0,0,ImageNet
ILSVRC2012_val_00036949.JPEG,a large brown dog walking across a river,0,0,ImageNet
ILSVRC2012_val_00029976.JPEG,a cat and a dog standing on the grass,0,0,ImageNet
ILSVRC2012_val_00024389.JPEG,a small black and white dog sitting on a persons legs,0,0,ImageNet
ILSVRC2012_val_00026918.JPEG,a small black dog with its tongue out,0,0,ImageNet
ILSVRC2012_val_00011718.JPEG,a dog with its head in a cone,0,0,ImageNet
ILSVRC2012_val_00036932.JPEG,a black and white puppy sitting on the floor,0,0,ImageNet
ILSVRC2012_val_00009774.JPEG,a brown and white dog sitting on a tile floor,0,0,ImageNet
ILSVRC2012_val_00010183.JPEG,a brown and white dog laying on the beach,0,0,ImageNet
ILSVRC2012_val_00002706.JPEG,a brown and white dog walking on a white background,0,0,ImageNet
ILSVRC2012_val_00048842.JPEG,two dogs are standing next to each other,0,0,ImageNet
ILSVRC2012_val_00019757.JPEG,a husky dog with a green tag on its collar,0,0,ImageNet
ILSVRC2012_val_00021744.JPEG,a brown and white dog sitting on top of a table,0,0,ImageNet
ILSVRC2012_val_00002004.JPEG,two sled dogs running in the snow,0,0,ImageNet
ILSVRC2012_val_00049841.JPEG,a brown and white dog standing on a beach,0,0,ImageNet
ILSVRC2012_val_00020015.JPEG,a dalmatian dog running down a dirt road,0,0,ImageNet
ILSVRC2012_val_00025851.JPEG,a black and white dog laying on a red blanket,0,0,ImageNet
ILSVRC2012_val_00030476.JPEG,a dog wearing a santa hat on its head,0,0,ImageNet
ILSVRC2012_val_00018815.JPEG,a dalmatian puppy sitting on a couch,0,0,ImageNet
ILSVRC2012_val_00025245.JPEG,a brown and white dog sitting in front of flowers,0,0,ImageNet
ILSVRC2012_val_00010686.JPEG,a brown and white dog sitting in the grass,0,0,ImageNet
ILSVRC2012_val_00027839.JPEG,a brown and white dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00043289.JPEG,a brown and white dog on a leash by the water,0,0,ImageNet
ILSVRC2012_val_00039291.JPEG,a pug dog wearing a sweater on a chain,0,0,ImageNet
ILSVRC2012_val_00046804.JPEG,two pugs are sitting on a couch,0,0,ImageNet
ILSVRC2012_val_00042286.JPEG,a small pug dog standing on a couch,0,0,ImageNet
ILSVRC2012_val_00015395.JPEG,a pug dog sitting in the grass in front of political signs,0,0,ImageNet
ILSVRC2012_val_00028913.JPEG,a brown dog walking in the snow,0,0,ImageNet
ILSVRC2012_val_00022950.JPEG,a dog laying on a towel on the sidewalk,0,0,ImageNet
ILSVRC2012_val_00022319.JPEG,a large brown dog standing on a blue carpet,0,0,ImageNet
ILSVRC2012_val_00008496.JPEG,a brown and black dog standing next to a person,0,0,ImageNet
ILSVRC2012_val_00012617.JPEG,a black dog is wearing a red scarf,0,0,ImageNet
ILSVRC2012_val_00023569.JPEG,a black dog with its tongue sticking out,0,0,ImageNet
ILSVRC2012_val_00001129.JPEG,a large black dog sitting on the grass,0,0,ImageNet
ILSVRC2012_val_00048512.JPEG,a black and white dog playing with a toy in the water,0,0,ImageNet
ILSVRC2012_val_00033002.JPEG,two dogs standing on the side of a house,0,0,ImageNet
ILSVRC2012_val_00004450.JPEG,a dog laying on a bed with a teddy bear,0,0,ImageNet
ILSVRC2012_val_00034567.JPEG,a large white dog wearing a bow tie,0,0,ImageNet
ILSVRC2012_val_00036075.JPEG,two dogs standing next to each other on a road,0,0,ImageNet
ILSVRC2012_val_00040405.JPEG,two black and white dogs playing with a frisbee,0,0,ImageNet
ILSVRC2012_val_00015430.JPEG,a white dog laying in a towel on a persons lap,0,0,ImageNet
ILSVRC2012_val_00034581.JPEG,a white dog standing on a tennis court,0,0,ImageNet
ILSVRC2012_val_00041480.JPEG,two white dogs are walking in the grass,0,0,ImageNet
ILSVRC2012_val_00049811.JPEG,a white pomeranian dog sitting in a yellow toy truck,0,0,ImageNet
ILSVRC2012_val_00005073.JPEG,a white dog sitting on a rug with its mouth open,0,0,ImageNet
ILSVRC2012_val_00034667.JPEG,a small white dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00045514.JPEG,a small dog is standing on the floor,0,0,ImageNet
ILSVRC2012_val_00010065.JPEG,two dogs sitting on the carpet next to the stairs,0,0,ImageNet
ILSVRC2012_val_00040313.JPEG,two dogs sitting on the top of a mountain,0,0,ImageNet
ILSVRC2012_val_00000658.JPEG,a couple of monkeys are looking at the camera,0,0,ImageNet
ILSVRC2012_val_00016303.JPEG,a dog laying on the ground next to a chair,0,0,ImageNet
ILSVRC2012_val_00049884.JPEG,a dog is playing with a toy on the floor,0,0,ImageNet
ILSVRC2012_val_00034574.JPEG,two dogs laying on a bench near a lake,0,0,ImageNet
ILSVRC2012_val_00017715.JPEG,two dogs are running in the grass,0,0,ImageNet
ILSVRC2012_val_00047919.JPEG,a brown and white dog laying on top of a chair,0,0,ImageNet
ILSVRC2012_val_00049115.JPEG,a small white dog standing on a rock,0,0,ImageNet
ILSVRC2012_val_00031963.JPEG,a small white dog standing in the grass,0,0,ImageNet
ILSVRC2012_val_00037896.JPEG,three dogs sitting next to each other on a bed,0,0,ImageNet
ILSVRC2012_val_00023113.JPEG,a brown dog laying on a red couch,0,0,ImageNet
ILSVRC2012_val_00022393.JPEG,a white polar bear eating food on a log,0,0,ImageNet
ILSVRC2012_val_00007379.JPEG,a white dog is standing in the woods,0,0,ImageNet
ILSVRC2012_val_00042172.JPEG,a white polar bear standing on top of a tree,0,0,ImageNet
ILSVRC2012_val_00016243.JPEG,a large white wolf standing in a field,0,0,ImageNet
ILSVRC2012_val_00004870.JPEG,a picture of a wolf with the caption leopard wolf,0,0,ImageNet
ILSVRC2012_val_00024356.JPEG,a fox is standing in the grass,0,0,ImageNet
ILSVRC2012_val_00012738.JPEG,a small fox standing in a field,0,0,ImageNet
ILSVRC2012_val_00044842.JPEG,a brown cow walking in the woods,0,0,ImageNet
ILSVRC2012_val_00028339.JPEG,a close up of a wolf with its eyes closed,0,0,ImageNet
ILSVRC2012_val_00014532.JPEG,a brown and white dog walking on a dirt road,0,0,ImageNet
ILSVRC2012_val_00046470.JPEG,a group of african wild dogs standing in a field,0,0,ImageNet
ILSVRC2012_val_00002468.JPEG,a black and brown dog standing in the leaves,0,0,ImageNet
ILSVRC2012_val_00034932.JPEG,a white dog is smiling with its teeth,0,0,ImageNet
ILSVRC2012_val_00034065.JPEG,a white polar bear walking in the grass,0,0,ImageNet
ILSVRC2012_val_00039554.JPEG,a white polar bear laying on the ground with its eyes closed,0,0,ImageNet
ILSVRC2012_val_00039620.JPEG,two white polar bears sitting in the snow,0,0,ImageNet
ILSVRC2012_val_00043254.JPEG,a fox is standing in the dirt,0,0,ImageNet
ILSVRC2012_val_00018714.JPEG,a squirrel sleeping in a tree,0,0,ImageNet
ILSVRC2012_val_00034996.JPEG,a cat is sitting on top of a hat,0,0,ImageNet
ILSVRC2012_val_00019480.JPEG,a gray and black fox laying on the ground,0,0,ImageNet
ILSVRC2012_val_00041877.JPEG,a cat is sitting in a purse,0,0,ImageNet
ILSVRC2012_val_00029397.JPEG,two cats standing next to each other on a table,0,0,ImageNet
ILSVRC2012_val_00014815.JPEG,a tiger walking on a log,0,0,ImageNet
ILSVRC2012_val_00012339.JPEG,a cat sitting in the grass,0,0,ImageNet
ILSVRC2012_val_00000610.JPEG,a jaguar walking through the grass and trees,0,0,ImageNet
ILSVRC2012_val_00020344.JPEG,a close up of a jaguars face,0,0,ImageNet
ILSVRC2012_val_00029007.JPEG,a close up of a jaguar,0,0,ImageNet
ILSVRC2012_val_00046786.JPEG,two jaguars laying on top of each other,0,0,ImageNet
ILSVRC2012_val_00034686.JPEG,a close up of a tigers face,0,0,ImageNet
ILSVRC2012_val_00048380.JPEG,a tiger laying on the ground with its eyes closed,0,0,ImageNet
ILSVRC2012_val_00032038.JPEG,a tiger is laying down in the grass,0,0,ImageNet
ILSVRC2012_val_00038673.JPEG,a tiger is walking in the grass,0,0,ImageNet
ILSVRC2012_val_00042882.JPEG,a black bear cub is sleeping in a tree,0,0,ImageNet
ILSVRC2012_val_00016229.JPEG,a black bear standing on top of a rock,0,0,ImageNet
ILSVRC2012_val_00024289.JPEG,two black bears standing next to each other in the grass,0,0,ImageNet
ILSVRC2012_val_00035292.JPEG,a large black bear walking on the ground,0,0,ImageNet
ILSVRC2012_val_00046945.JPEG,a large black bear walking in a field,0,0,ImageNet
ILSVRC2012_val_00005415.JPEG,a black bear sitting on a rock in the woods,0,0,ImageNet
ILSVRC2012_val_00044129.JPEG,a black bear sitting in front of a tree,0,0,ImageNet
ILSVRC2012_val_00034637.JPEG,a black dog is sitting on the ground,0,0,ImageNet
ILSVRC2012_val_00001539.JPEG,a colorful insect is laying on the ground,0,0,ImageNet
ILSVRC2012_val_00011845.JPEG,a orange and black beetle on a green leaf,0,0,ImageNet
ILSVRC2012_val_00019357.JPEG,a bed bug sitting on a wooden surface,0,0,ImageNet
ILSVRC2012_val_00016355.JPEG,a ladybug sitting on top of a green leaf,0,0,ImageNet
ILSVRC2012_val_00030054.JPEG,a close up of a mosquito on a green leaf,0,0,ImageNet
ILSVRC2012_val_00049152.JPEG,a spider is sitting on top of a flower,0,0,ImageNet
ILSVRC2012_val_00023798.JPEG,a red flower with a bug on it,0,0,ImageNet
ILSVRC2012_val_00010231.JPEG,a close up of an ant on the ground,0,0,ImageNet
ILSVRC2012_val_00046716.JPEG,a green grasshopper with a bug in its mouth,0,0,ImageNet
ILSVRC2012_val_00027153.JPEG,a brown praying mantis standing on a green leaf,0,0,ImageNet
ILSVRC2012_val_00002844.JPEG,a group of brown insects standing on a green leaf,0,0,ImageNet
ILSVRC2012_val_00012268.JPEG,a spider is sitting on a grate,0,0,ImageNet
ILSVRC2012_val_00026040.JPEG,a green and brown fly sitting on a white surface,0,0,ImageNet
ILSVRC2012_val_00038728.JPEG,a large insect is sitting on a flower,0,0,ImageNet
ILSVRC2012_val_00003876.JPEG,a green insect sitting in a clear container,0,0,ImageNet
ILSVRC2012_val_00045569.JPEG,a plant with green leaves and white flowers and a butterfly,0,0,ImageNet
ILSVRC2012_val_00002027.JPEG,a green insect sitting on a table,0,0,ImageNet
ILSVRC2012_val_00029196.JPEG,a green insect is standing on a white curtain,0,0,ImageNet
ILSVRC2012_val_00011601.JPEG,a green moth sitting on top of a leaf,0,0,ImageNet
ILSVRC2012_val_00040239.JPEG,a close up of a grasshopper on water,0,0,ImageNet
